dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30,K_01,K_02,K_03,K_04,K_05,K_06,K_07,K_08,K_09,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_30
T100k.D2k.L50.P30.O20.C6.data,w2v,100,-1,0.9078007923392084,0.9057739963291466,0.9000334855044657,0.9330522700483554,0.998495028403787,0.9236037702317954,0.9330311913424653,0.998495028403787,0.9398440796720178,0.9125853379118838,0.9653996985162533,0.9179323452256792,0.9984950284037871,0.9984950284037871,0.8982033285815335,0.9330461077719236,0.91747821239638,0.9984950284037871,0.905787283965562,0.9008006075582026,0.887039342659531,0.8929328588122807,0.9384466263103434,0.9984950284037871,0.9207148008228075,0.9984950284037872,0.9984950284037872,0.898222031229837,0.9984950284037872,0.9984950284037872,0.261761,0.18831,0.222386,0.263317,0.169062,0.362656,0.249704,0.16869,0.263365,0.272809,0.21741,0.25967,0.166148,0.169059,0.20579,0.24859,0.35889,0.169236,0.201959,0.453772,0.322162,0.48634,0.237975,0.169662,0.386704,0.169207,0.178989,0.225095,0.169177,0.170772,9,6,6,8,6,9,8,6,8,9,7,9,6,6,6,8,9,6,6,10,10,10,8,6,9,6,6,6,6,6
T100k.D2k.L50.P30.O20.C6.data,w2v,200,-1,0.9079519956639562,0.9987480782283735,0.9001602487991858,0.9496461681943269,0.9987480782283739,0.9122100027779242,0.9377267873177499,0.9987480782283736,0.9436839792893359,0.9102730512470067,0.8758844606522224,0.9182083282557718,0.9987480782283735,0.9987480782283735,0.9987480782283735,0.9410861161814549,0.920421241066056,0.9987480782283735,0.9987480782283739,0.9090040521561825,0.8932137368567542,0.8916737890305041,0.9383582919658541,0.998748078228374,0.9160159732121567,0.9987480782283736,0.9987480782283736,0.9987480782283736,0.9987480782283739,0.9987480782283739,0.409269,0.280288,0.313972,0.514008,0.289635,0.475747,0.390677,0.278246,0.381168,0.444816,0.393043,0.757963,0.291485,0.289285,0.304347,0.425737,0.526063,0.290945,0.29043,0.696919,0.724064,0.452957,0.378117,0.277138,0.475255,0.274243,0.271042,0.275202,0.269668,0.275091,9,6,6,8,6,9,8,6,8,9,7,9,6,6,6,8,9,6,6,10,10,10,8,6,9,6,6,6,6,6
T100k.D2k.L50.P30.O20.C6.data,Glove,50,-1,0.9098832807892745,0.9997479641651644,0.9997479641651644,0.9381278757170533,0.9997479641651645,0.9131357113680101,0.9338913926950575,0.9997479641651644,0.9366195965487633,0.9158273877310803,0.9702683142973112,0.9138578280017442,0.9997479641651645,0.9997479641651645,0.9997479641651644,0.9366177061589199,0.9058965976508346,0.9997479641651645,0.9997479641651645,0.8888873639444577,0.8919568835849003,0.8870208878000023,0.9400788287688263,0.9997479641651645,0.9083134814495348,0.9997479641651645,0.9997479641651644,0.9997479641651645,0.9997479641651645,0.9997479641651643,0.133799,0.087175,0.087863,0.122705,0.087347,0.161197,0.123799,0.087161,0.123164,0.166872,0.139647,0.148074,0.091265,0.087549,0.086838,0.146472,0.132875,0.087134,0.087814,0.233261,0.143439,0.140233,0.142399,0.087296,0.134513,0.08773,0.086681,0.087432,0.087403,0.088086,9,6,6,8,6,9,8,6,8,9,7,9,6,6,6,8,9,6,6,10,10,10,8,6,9,6,6,6,6,6
T100k.D2k.L50.P30.O20.C6.data,Glove,100,-1,0.9093627272949191,0.9999999999999999,0.9999999999999999,0.9417614569530287,0.9999365593969604,0.9125923741616792,0.9381653593222633,0.9999999999999999,0.9457319534819498,0.915951629171951,0.9667011548679507,0.9124845404373579,0.9999999999999999,0.9999999999999999,1.0,0.9375678838966071,0.9355630621848008,0.9999365593969601,0.9999365593969604,0.8855690813534083,0.8865898377854344,0.8937972821952329,0.9436094497244758,0.9999365593969601,0.9159471972325155,0.9999365593969604,0.9999365593969602,1.0,0.9999999999999999,1.0,0.210477,0.147372,0.148465,0.231554,0.148148,0.228223,0.224222,0.146165,0.398925,0.408157,0.209329,0.225269,0.149136,0.150057,0.147499,0.237586,0.284065,0.150527,0.149906,0.234122,0.265975,0.282599,0.267236,0.149761,0.294938,0.14902,0.149222,0.150346,0.150592,0.149898,9,6,6,8,6,9,8,6,8,9,7,9,6,6,6,8,9,6,6,10,10,10,8,6,9,6,6,6,6,6
T100k.D2k.L50.P30.O20.C6.data,Glove,200,-1,0.9169180336406934,0.9998748450732067,0.9998748450732068,0.9366824218891663,0.9998748450732067,0.9106518519355268,0.9390640468350825,0.9998748450732068,0.9365661160089932,0.9207061030124306,0.9666426593109135,0.9207112295354817,0.9998748450732068,0.9998748450732067,0.9998748450732067,0.9365632513369104,0.9073495561936538,0.9998748450732067,0.9998748450732067,0.8935696523729482,0.8902463606564278,0.8888999322487814,0.9381705515801015,0.9998748450732066,0.9081783321351844,0.9998748450732066,0.9998748450732068,0.9998748450732067,0.9998748450732067,0.9998748450732066,0.468399,0.26713,0.269582,0.380951,0.267858,0.411762,0.378545,0.266577,0.527818,0.484448,0.368452,0.610689,0.269,0.266806,0.266943,0.356489,0.433517,0.266931,0.266874,0.491457,0.739954,0.658167,0.380111,0.268427,0.437614,0.269658,0.269201,0.269674,0.26702,0.268028,9,6,6,8,6,9,8,6,8,9,7,9,6,6,6,8,9,6,6,10,10,10,8,6,9,6,6,6,6,6
T100k.D2k.L50.P30.O30.C6.data,w2v,50,-1,0.9986321726019882,0.9596706456929274,0.9986321726019884,0.9137476953465861,0.9596751429210424,0.9387741942035938,0.8765892054827388,0.9986321726019882,0.8749552491356986,0.853884948427862,0.9986321726019884,0.9011255863593565,0.9986321726019882,0.9986321726019882,0.9596669573913287,0.9596610958766146,0.9162795480229893,0.9986321726019886,0.9986321726019882,0.9517648756132615,0.9405487212671795,0.9986321726019884,0.9986321726019884,0.9986321726019886,0.9986321726019886,0.8512041720790323,0.9716621280263097,0.8831098219796989,0.9986321726019882,0.9986321726019886,0.10673,0.148737,0.103018,0.182509,0.126095,0.183763,0.188617,0.102367,0.41574,0.264148,0.10344,0.174732,0.10437,0.102789,0.14426,0.136611,0.261141,0.101189,0.109759,0.273686,0.198823,0.107034,0.104165,0.101489,0.103446,0.311182,0.140806,0.126032,0.103908,0.104301,6,7,6,9,7,8,10,6,10,11,6,6,6,6,7,7,9,6,6,8,8,6,6,6,6,13,7,6,6,6
T100k.D2k.L50.P30.O30.C6.data,w2v,100,-1,0.8917031418091483,0.9540186376899754,0.9986073630188815,0.910880866709597,0.9596491180322553,0.9285955105425833,0.8735365713373048,0.9986073630188815,0.8878456636085992,0.8755041326559395,0.9986073630188814,0.9986073630188816,0.9986073630188815,0.9010478875564034,0.9778506396640729,0.9778423986108026,0.8950129542412516,0.9986073630188816,0.9986073630188815,0.926894853254688,0.9267493848965633,0.8830482857882147,0.9986073630188816,0.8967409862465708,0.9986073630188816,0.8391339241005763,0.9778441483177114,0.8917004181215877,0.9986073630188815,0.9986073630188816,0.190304,0.230787,0.180238,0.350611,0.247957,0.332568,0.553444,0.176092,0.429236,0.448154,0.176325,0.194819,0.180313,0.214967,0.303278,0.229533,0.275672,0.179445,0.20095,0.25205,0.244733,0.215818,0.18055,0.213646,0.180368,0.732801,0.222424,0.210303,0.181922,0.191262,6,7,6,9,7,8,10,6,10,11,6,6,6,6,7,7,9,6,6,8,8,6,6,6,6,13,7,6,6,6
T100k.D2k.L50.P30.O30.C6.data,w2v,200,-1,0.998954667527496,0.9599775260996631,0.9989546675274958,0.8933789950387125,0.9543585282088427,0.9407799522938727,0.8793775491019381,0.9989546675274958,0.8767454808828821,0.8540882193330079,0.998954667527496,0.998954667527496,0.998954667527496,0.998954667527496,0.9543108238822084,0.8554754804686958,0.9084069108973664,0.998954667527496,0.9989546675274958,0.9354262738487585,0.9270160641348784,0.8830581522795422,0.998954667527496,0.9989546675274958,0.9989546675274957,0.8343458789158864,0.9543497576321066,0.998954667527496,0.998954667527496,0.8830549050584018,0.2766,0.398746,0.297618,0.514919,0.391385,0.55477,0.52836,0.305582,0.578113,0.763535,0.311086,0.315998,0.299756,0.291544,0.349812,0.420744,0.459079,0.30704,0.292781,0.615592,0.403675,0.35852,0.292974,0.297355,0.299821,1.000541,0.364835,0.296522,0.310671,0.378739,6,7,6,9,7,8,10,6,10,11,6,6,6,6,7,7,9,6,6,8,8,6,6,6,6,13,7,6,6,6
T100k.D2k.L50.P30.O30.C6.data,Glove,50,-1,0.9998797804608254,0.954569908088628,0.9998797804608254,0.8957956369694524,0.9545719721450301,0.9355919988820638,0.8714064534725526,0.9998797804608254,0.8776253721047188,0.8536635789933157,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9608442524865952,0.9545896726260427,0.9062736118713668,0.9998797804608254,0.9998797804608255,0.9189338008624279,0.9295103369618165,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608255,0.8147807093169853,0.9724097277503772,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.084514,0.154506,0.094539,0.152834,0.140037,0.138817,0.167544,0.095599,0.184821,0.175601,0.094493,0.093866,0.09416,0.094069,0.137398,0.129769,0.235586,0.093958,0.094348,0.153941,0.140093,0.09493,0.094475,0.093792,0.093858,0.304229,0.131194,0.094585,0.094255,0.093937,6,7,6,9,7,8,10,6,10,11,6,6,6,6,7,7,9,6,6,8,8,6,6,6,6,13,7,6,6,6
T100k.D2k.L50.P30.O30.C6.data,Glove,100,-1,0.9998797804608254,0.9608449850259956,0.9998797804608254,0.9171825747942852,0.9608438278296114,0.9189153705718727,0.8739362938447274,0.9998797804608254,0.8713746662117524,0.8576108007678428,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9608459787933474,0.9545567244479473,0.9032593074687318,0.9998797804608254,0.9998797804608254,0.9296035754603048,0.9354520859617413,0.9998797804608254,0.9998797804608255,0.9998797804608254,0.9998797804608254,0.817456880583344,0.9608439344874007,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.147291,0.227452,0.159352,0.245433,0.212857,0.218995,0.269781,0.159456,0.24823,0.279451,0.159815,0.16047,0.16046,0.160108,0.215036,0.238261,0.238455,0.158612,0.160229,0.226824,0.214516,0.159786,0.160866,0.158954,0.158872,0.318233,0.200842,0.161658,0.160125,0.160992,6,7,6,9,7,8,10,6,10,11,6,6,6,6,7,7,9,6,6,8,8,6,6,6,6,13,7,6,6,6
T100k.D2k.L50.P30.O30.C6.data,Glove,200,-1,0.9998797804608254,0.9695767119451482,0.9998797804608254,0.9088597158527494,0.9545602323688841,0.929907769529329,0.8712711438211712,0.9184011567135024,0.8887068188384833,0.8562454219160345,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9545605737941093,0.9545556560724232,0.9117459796548549,0.9998797804608254,0.9998797804608254,0.9189189397813822,0.9298914024322955,0.9998797804608254,0.9998797804608254,0.9998797804608254,0.9998797804608255,0.8487244671578401,0.9695747748387368,0.9998797804608255,0.9006678394649952,0.9998797804608254,0.274433,0.364997,0.285628,0.42548,0.410595,0.58186,0.417006,0.402766,0.598028,0.664556,0.283534,0.283043,0.283825,0.282747,0.410637,0.394517,0.583354,0.275897,0.278226,0.435643,0.615345,0.283406,0.282117,0.281955,0.282846,1.382418,0.395198,0.283786,0.460947,0.282466,6,7,6,9,7,8,10,6,10,11,6,6,6,6,7,7,9,6,6,8,8,6,6,6,6,13,7,6,6,6
T100k.D2k.L50.P40.O0.C6.data,w2v,50,-1,0.9935133267478026,0.9935133267478026,0.9935133267478026,0.9387786028576975,0.9935133267478025,0.9935133267478025,0.9935133267478025,0.8889312767204797,0.8950499090023387,0.9935133267478026,0.9589202416518211,0.9935133267478025,0.9935133267478026,0.9935133267478025,0.8862926371521204,0.9326388171162777,0.9935133267478025,0.9935133267478026,0.9609419810490155,0.9646482607594511,0.9935133267478027,0.9935133267478025,0.9935133267478025,0.9935133267478025,0.886292615123856,0.9935133267478023,0.9935133267478023,0.8950491469271243,0.9577295597779351,0.9935133267478026,0.118407,0.104212,0.103972,0.187198,0.104421,0.111451,0.104375,0.125593,0.164229,0.104089,0.157656,0.104108,0.103544,0.104045,0.126773,0.158862,0.103486,0.1042,0.156275,0.1371,0.10679,0.104394,0.104309,0.103967,0.140015,0.105066,0.103963,0.1941,0.130483,0.104146,6,6,6,8,6,6,6,6,6,6,7,6,6,6,6,8,6,6,7,7,6,6,6,6,6,6,6,6,7,6
T100k.D2k.L50.P40.O0.C6.data,w2v,100,-1,0.9938885898114563,0.8956041708105682,0.9938885898114563,0.9258567322428045,0.9938885898114564,0.9938885898114563,0.8847525401731549,0.9938885898114564,0.8898081579382868,0.9938885898114563,0.959216262677179,0.9938885898114564,0.9938885898114564,0.9938885898114563,0.9938885898114564,0.934401019881998,0.9938885898114563,0.8847468251341971,0.9581392715495969,0.9612149044881665,0.9938885898114563,0.9938885898114564,0.8867325309053774,0.9938885898114561,0.9029644856552426,0.9938885898114564,0.8847478595093972,0.9938885898114561,0.9612136560336713,0.9938885898114563,0.179919,0.26942,0.181933,0.27004,0.181996,0.182643,0.256039,0.181987,0.252996,0.186434,0.236848,0.182276,0.186859,0.183329,0.181837,0.28811,0.18262,0.240086,0.22443,0.24399,0.183198,0.191454,0.269892,0.181562,0.225742,0.181603,0.243132,0.19968,0.237734,0.182324,6,6,6,8,6,6,6,6,6,6,7,6,6,6,6,8,6,6,7,7,6,6,6,6,6,6,6,6,7,6
T100k.D2k.L50.P40.O0.C6.data,w2v,200,-1,0.994006949467852,0.884880357999776,0.8848682582320948,0.9430237319029223,0.9940069494678521,0.9940069494678523,0.994006949467852,0.9940069494678523,0.9940069494678518,0.9940069494678521,0.963599495850779,0.994006949467852,0.994006949467852,0.9940069494678523,0.994006949467852,0.9277159617313209,0.994006949467852,0.8957879503189315,0.8652520233079442,0.854813804954298,0.9940069494678521,0.9940069494678521,0.9940069494678523,0.9940069494678521,0.994006949467852,0.9940069494678521,0.9940069494678521,0.994006949467852,0.9652021453403765,0.9940069494678521,0.30085,0.40708,0.389409,0.765914,0.302711,0.299763,0.298818,0.299212,0.299057,0.298924,0.410831,0.299458,0.29845,0.315284,0.303195,0.422024,0.30153,0.38306,0.410877,0.417486,0.294014,0.293291,0.302108,0.29295,0.317123,0.294543,0.29461,0.293725,0.368956,0.293998,6,6,6,8,6,6,6,6,6,6,7,6,6,6,6,8,6,6,7,7,6,6,6,6,6,6,6,6,7,6
T100k.D2k.L50.P40.O0.C6.data,Glove,50,-1,0.9989704408671339,0.9041956944265858,0.998970440867134,0.9364994390118592,0.998970440867134,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.9989704408671338,0.9634967995596616,0.9989704408671339,0.998970440867134,0.9989704408671339,0.998970440867134,0.9304019735054224,0.9989704408671339,0.998970440867134,0.9681290702968768,0.9634512542340123,0.998970440867134,0.9989704408671339,0.9989704408671339,0.998970440867134,0.9989704408671339,0.9989704408671339,0.9989704408671339,0.998970440867134,0.963515303930819,0.9989704408671339,0.086021,0.12477,0.09499,0.142262,0.095935,0.096869,0.095836,0.09559,0.095884,0.095849,0.117697,0.096158,0.095678,0.095914,0.09602,0.156223,0.096305,0.09528,0.133598,0.121796,0.095774,0.095718,0.096328,0.096607,0.096232,0.095893,0.096827,0.096732,0.129366,0.095906,6,6,6,8,6,6,6,6,6,6,7,6,6,6,6,8,6,6,7,7,6,6,6,6,6,6,6,6,7,6
T100k.D2k.L50.P40.O0.C6.data,Glove,100,-1,0.9990652905047435,0.9990652905047432,0.9990652905047435,0.9329505273710202,0.9990652905047434,0.9990652905047432,0.9990652905047435,0.9990652905047432,0.9990652905047432,0.9990652905047432,0.9635657467908317,0.9990652905047432,0.9990652905047434,0.9990652905047432,0.9990652905047432,0.9330247245135384,0.9990652905047432,0.9990652905047434,0.9680946939665539,0.9635680502752707,0.9990652905047434,0.9990652905047432,0.9990652905047435,0.9990652905047435,0.9990652905047435,0.9990652905047435,0.9990652905047432,0.9990652905047434,0.9635592721145464,0.9990652905047432,0.149815,0.161841,0.162767,0.241091,0.162557,0.161662,0.160992,0.160926,0.162094,0.161501,0.215999,0.161275,0.161846,0.16229,0.161958,0.25505,0.161983,0.162142,0.224965,0.215579,0.183645,0.162313,0.162023,0.162322,0.166473,0.161026,0.162537,0.165162,0.224352,0.16212,6,6,6,8,6,6,6,6,6,6,7,6,6,6,6,8,6,6,7,7,6,6,6,6,6,6,6,6,7,6
T100k.D2k.L50.P40.O0.C6.data,Glove,200,-1,0.9990650649567798,0.9041919848608467,0.9990650649567798,0.9364533957052344,0.9990650649567799,0.9990650649567798,0.9990650649567799,0.9990650649567798,0.9990650649567796,0.9043314177309975,0.9680389341303014,0.9990650649567796,0.9990650649567798,0.9990650649567796,0.9990650649567798,0.9390937000547029,0.904325899117175,0.9990650649567796,0.9680389482606835,0.9635185983915772,0.9990650649567796,0.9990650649567798,0.9990650649567797,0.9990650649567797,0.9990650649567796,0.9990650649567797,0.9990650649567799,0.9990650649567796,0.9680396245353496,0.9990650649567795,0.283918,0.41763,0.289393,0.412988,0.288686,0.310857,0.286934,0.287353,0.285563,0.369185,0.393085,0.279547,0.279,0.279762,0.282415,0.448616,0.361171,0.303138,0.376187,0.373851,0.286422,0.289248,0.286635,0.285637,0.287562,0.286703,0.301219,0.286054,0.400458,0.288887,6,6,6,8,6,6,6,6,6,6,7,6,6,6,6,8,6,6,7,7,6,6,6,6,6,6,6,6,7,6
T100k.D2k.L50.P40.O10.C6.data,w2v,50,-1,0.9894887652499564,0.9894887652499568,0.8865974978911646,0.9543275381658185,0.9894887652499565,0.9894887652499567,0.9894887652499564,0.9390403255733573,0.9894887652499567,0.8865947116530241,0.9894887652499567,0.9894887652499567,0.9894887652499568,0.9262490066042565,0.9245734059099516,0.9495319800256254,0.9894887652499567,0.9171616982465053,0.9495440016525769,0.9894887652499568,0.9495431338185846,0.9894887652499568,0.9894887652499565,0.963319044912245,0.9894887652499565,0.8866153423467418,0.9894887652499565,0.9017379522288377,0.9894887652499565,0.9894887652499564,0.114086,0.129422,0.176683,0.167637,0.12861,0.11907,0.12824,0.184684,0.127457,0.144507,0.191167,0.122769,0.181426,0.112745,0.196601,0.153389,0.127948,0.197157,0.215656,0.125339,0.193075,0.119501,0.128775,0.164565,0.128801,0.141215,0.209425,0.210311,0.14446,0.118767,6,6,6,7,6,6,6,8,6,6,6,6,6,5,8,7,6,8,7,6,7,6,6,7,6,6,6,9,6,6
T100k.D2k.L50.P40.O10.C6.data,w2v,100,-1,0.9900960942303882,0.9900960942303884,0.9900960942303884,0.9500883383305536,0.9900960942303884,0.9900960942303885,0.8870766332849083,0.9287343716528662,0.8870538645054854,0.9900960942303884,0.9900960942303884,0.9900960942303884,0.9900960942303885,0.9267618387766393,0.9386334343185206,0.9551393772849976,0.9900960942303884,0.9178533023523074,0.9634986169387465,0.9900960942303884,0.9643470235918314,0.88708158124274,0.9900960942303884,0.9550534782766102,0.9900960942303886,0.9900960942303884,0.9011394308750145,0.8975960946675868,0.9900960942303884,0.9900960942303884,0.179141,0.232466,0.201419,0.279982,0.200827,0.201803,0.246294,0.5652,0.244697,0.199117,0.19942,0.200448,0.199457,0.188959,0.28691,0.319786,0.199399,0.295511,0.250409,0.198472,0.257609,0.235521,0.307197,0.249438,0.199348,0.319298,0.227225,0.338534,0.208992,0.25632,6,6,6,7,6,6,6,8,6,6,6,6,6,5,8,7,6,8,7,6,7,6,6,7,6,6,6,9,6,6
T100k.D2k.L50.P40.O10.C6.data,w2v,200,-1,0.8870935211770566,0.9908056179084594,0.8870915100894675,0.9556856142576788,0.9908056179084597,0.9908056179084594,0.8870880455215024,0.9184738952607804,0.9908056179084594,0.9908056179084594,0.9908056179084597,0.9908056179084594,0.9908056179084598,0.9267941548710478,0.9316051207855276,0.9557068934872817,0.9008328384258197,0.9184234268092024,0.9556853978327579,0.9908056179084597,0.9641455048638832,0.9908056179084593,0.9908056179084597,0.9641341602729708,0.9007663830681709,0.8870839323585031,0.9908056179084594,0.898473762196757,0.9908056179084594,0.9908056179084594,0.375841,0.504875,0.394507,0.514184,0.369195,0.334979,0.3983,0.529835,0.331849,0.333317,0.332946,0.332409,0.332108,0.305113,0.558722,0.495937,0.411893,0.522526,0.462766,0.356265,0.456585,0.351907,0.349761,0.448074,0.41168,0.425205,0.35054,0.917309,0.332755,0.334049,6,6,6,7,6,6,6,8,6,6,6,6,6,5,8,7,6,8,7,6,7,6,6,7,6,6,6,9,6,6
T100k.D2k.L50.P40.O10.C6.data,Glove,50,-1,0.9988389664698037,0.9988389664698037,0.998838966469804,0.9628442426823046,0.998838966469804,0.998838966469804,0.998838966469804,0.9281334992658009,0.9988389664698037,0.998838966469804,0.9988389664698037,0.998838966469804,0.9988389664698037,0.9163452299584286,0.936614589958588,0.9587051640898294,0.998838966469804,0.9281633218401671,0.9628473560018559,0.9988389664698037,0.9587034532284966,0.9988389664698037,0.998838966469804,0.9587004732802249,0.998838966469804,0.998838966469804,0.998838966469804,0.9140929180881947,0.998838966469804,0.9988389664698037,0.097719,0.107052,0.107063,0.143358,0.107515,0.107798,0.106909,0.207947,0.107487,0.106319,0.110437,0.107594,0.142593,0.107475,0.175475,0.180726,0.108592,0.201814,0.134069,0.10853,0.210417,0.111619,0.108686,0.176548,0.109079,0.108983,0.108837,0.194126,0.111231,0.11074,6,6,6,7,6,6,6,8,6,6,6,6,6,5,8,7,6,8,7,6,7,6,6,7,6,6,6,9,6,6
T100k.D2k.L50.P40.O10.C6.data,Glove,100,-1,0.9990371869184833,0.9990371869184835,0.9990371869184833,0.9588218243316785,0.8940772778739382,0.9990371869184835,0.9990371869184836,0.9256628759500088,0.9990371869184835,0.9990371869184835,0.9990371869184836,0.9990371869184833,0.9990371869184833,0.9339967432032872,0.9256638968299097,0.9588187048193106,0.9990371869184836,0.9256609896723448,0.9630894568812597,0.9990371869184835,0.9588285307727733,0.9990371869184835,0.9990371869184836,0.9659311043488921,0.9990371869184833,0.9990371869184833,0.8940870483870874,0.9114722578313061,0.9990371869184835,0.894095833184627,0.166859,0.18707,0.18249,0.331007,0.36092,0.182638,0.187277,0.365628,0.18261,0.181256,0.182879,0.182084,0.182635,0.189791,0.32643,0.304929,0.186979,0.378701,0.235819,0.179644,0.273845,0.180538,0.180601,0.251165,0.184869,0.179499,0.236626,0.371276,0.180498,0.233958,6,6,6,7,6,6,6,8,6,6,6,6,6,5,8,7,6,8,7,6,7,6,6,7,6,6,6,9,6,6
T100k.D2k.L50.P40.O10.C6.data,Glove,200,-1,0.9990396157687051,0.9990396157687051,0.9990396157687051,0.9589519723648217,0.9990396157687051,0.999039615768705,0.8942260405210739,0.9284002301283071,0.9990396157687051,0.9990396157687051,0.999039615768705,0.8912843012725723,0.9990396157687051,0.9406835644838903,0.9431874272570303,0.9630838661029625,0.9990396157687051,0.9352397701800464,0.9589514737076487,0.9990396157687051,0.9589415775304455,0.999039615768705,0.9990396157687051,0.9589519723648219,0.9990396157687051,0.9990396157687051,0.9990396157687051,0.9050602213432931,0.9990396157687051,0.9990396157687053,0.302579,0.31366,0.311574,0.578406,0.31971,0.319553,0.413872,0.437945,0.311702,0.333101,0.320158,0.422761,0.319133,0.322529,0.506616,0.396254,0.31998,0.507419,0.470821,0.335871,0.595135,0.326988,0.322259,0.535832,0.319356,0.339254,0.329264,1.056668,0.311413,0.317468,6,6,6,7,6,6,6,8,6,6,6,6,6,5,8,7,6,8,7,6,7,6,6,7,6,6,6,9,6,6
T100k.D2k.L50.P40.O20.C6.data,w2v,50,-1,0.9854669158398138,0.8855035588620669,0.9854669158398137,0.9484042626441255,0.9854379419855162,0.9568588779430499,0.9260440090548829,0.9275853775757027,0.8974967498319605,0.8849094070117078,0.9563761887335213,0.9854669158398136,0.9482922237648451,0.9854669158398137,0.9854379419855162,0.9854669158398137,0.9568436189340703,0.9300900393019328,0.9854669158398137,0.9212746094795734,0.8930739753203453,0.9484054751032296,0.9854669158398137,0.9854379419855163,0.9854669158398137,0.9532020061804153,0.9263826791894089,0.9482644428863218,0.9297251441040414,0.9854669158398137,0.097586,0.12068,0.100051,0.134774,0.100251,0.129652,0.152358,0.169916,0.172222,0.143005,0.128073,0.099912,0.135625,0.099189,0.099972,0.103413,0.129329,0.307795,0.117647,0.174356,0.16913,0.128382,0.099437,0.099182,0.102745,0.13865,0.19974,0.133228,0.167193,0.102871,6,6,6,7,6,7,8,8,9,6,7,6,7,6,6,6,7,8,6,8,9,7,6,6,6,7,8,7,8,6
T100k.D2k.L50.P40.O20.C6.data,w2v,100,-1,0.9868184558869283,0.9868184558869283,0.9868184558869282,0.9587207679180901,0.9868184558869284,0.9587691181274579,0.9233998608278114,0.9237262257392191,0.9028894150527585,0.8820578012318594,0.9545674870329619,0.9868184558869283,0.9545634246968046,0.8820559709385003,0.8820657963264066,0.9868184558869283,0.9575042638233076,0.9201468337125441,0.9868184558869284,0.9306562850459378,0.9080591557235804,0.8553005811411368,0.8858314145699812,0.8820559709385004,0.9868184558869283,0.9587682300447699,0.9283303744211477,0.9551321190000076,0.930647692547646,0.8857970385690943,0.15324,0.185479,0.178023,0.219857,0.179697,0.361752,0.269486,0.257971,0.279307,0.215224,0.236146,0.179245,0.258225,0.265174,0.212051,0.180433,0.244588,0.300996,0.221469,0.256669,0.672745,0.256575,0.210059,0.230168,0.179942,0.287921,0.322111,0.203249,0.275253,0.212598,6,6,6,7,6,7,8,8,9,6,7,6,7,6,6,6,7,8,6,8,9,7,6,6,6,7,8,7,8,6
T100k.D2k.L50.P40.O20.C6.data,w2v,200,-1,0.9884186305898798,0.9884186305898797,0.9884186305898798,0.9601179220869938,0.9884186305898799,0.9598063576378116,0.925494460063579,0.9219789425813447,0.8998561288761513,0.9884186305898799,0.9520725425014321,0.9884186305898798,0.9598037408663308,0.9884186305898799,0.9884186305898797,0.9884186305898798,0.9597779571828688,0.9220253469336394,0.9884186305898798,0.9296141769583138,0.9100391829633588,0.9597807051509575,0.9883874043854748,0.9884186305898798,0.9884186305898799,0.959784155980516,0.924910806243801,0.9591940543637199,0.9296597370380396,0.9884186305898799,0.295626,0.306496,0.308374,0.461601,0.330103,0.383318,0.396797,0.433588,0.504778,0.293615,0.382491,0.310118,0.368279,0.28783,0.350099,0.318524,0.380759,0.467516,0.302786,0.452552,0.737414,0.359221,0.324487,0.296596,0.293642,0.406294,0.453971,0.432191,0.568448,0.288874,6,6,6,7,6,7,8,8,9,6,7,6,7,6,6,6,7,8,6,8,9,7,6,6,6,7,8,7,8,6
