dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30,K_01,K_02,K_03,K_04,K_05,K_06,K_07,K_08,K_09,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_30
pima.D38.N768.C2.num,Glove,100,-1,0.13762222880260863,0.13762222880260863,0.08646154876764035,0.11995002587296272,0.10208639149744968,0.07229298877824564,0.10698199032827277,0.09587580574484096,0.08766909046534954,0.11363062419446714,0.12195793619991342,0.11299233272479373,0.12292165445509767,0.0,0.07229298877824564,0.09651161352747946,0.11995002587296273,0.07229298877824564,0.13762222880260863,0.0,0.07229298877824564,0.13762222880260863,0.07229298877824564,0.08950222075540368,0.13762222880260863,0.08299120226747884,0.12283339621283598,0.12283339621283598,0.11995002587296272,0.09265463181635836,0.001948,0.001833,0.002735,0.002755,0.002063,0.001826,0.003659,0.002986,0.002524,0.003219,0.002491,0.00274,0.002284,0.001153,0.002036,0.003416,0.002913,0.00182,0.002271,0.001182,0.002257,0.001834,0.002035,0.002965,0.002076,0.002956,0.002269,0.002467,0.003661,0.00434,2,2,4,3,3,2,4,4,4,4,4,4,3,1,2,4,3,2,2,1,2,2,2,5,2,4,3,3,3,3
pima.D38.N768.C2.num,Glove,200,-1,0.14832609587185647,0.06176127537591572,0.0861966707689305,0.09283900600807463,0.08837167567530255,0.0635705450201449,0.0861966707689305,0.09813385948133302,0.0861966707689305,0.0861966707689305,0.08484766288882685,0.0861966707689305,0.09696990257906453,0.0,0.0635705450201449,0.0861966707689305,0.09065541971056061,0.1110359034758797,0.11133587751514283,0.0,0.0635705450201449,0.06176127537591572,0.1110359034758797,0.08538114441862116,0.06176127537591572,0.0861966707689305,0.09007248981747298,0.09065541971056061,0.09283900600807463,0.09696990257906454,0.002495,0.002611,0.00365,0.002852,0.00286,0.003643,0.005654,0.00336,0.004211,0.004502,0.003953,0.004155,0.004477,0.001585,0.003647,0.004435,0.003104,0.002643,0.002877,0.001552,0.003102,0.002871,0.002339,0.00389,0.00312,0.004252,0.002845,0.003114,0.003096,0.004502,2,2,4,3,3,2,4,4,4,4,4,4,3,1,2,4,3,2,2,1,2,2,2,5,2,4,3,3,3,3
ticTacToe.D29.N958.C2.num,w2v,50,-1,0.020904561256744975,0.009094588207346809,0.014415526911940162,0.030527121949762804,0.021883114321494947,0.01930284297508777,0.019338484857006958,0.02079195851913478,0.0174861281464127,0.017644377044085474,0.016034136383817402,0.015575049050413133,0.028002471347686235,0.0141296326605701,0.007856883748473008,0.03129671562737303,0.03514704428468137,0.01763081129845144,0.009146792149356231,0.025054746229786387,0.010438368828044308,0.008689399727764946,0.018460014409181023,0.02407408240317239,0.023235935928603832,0.01905030629789998,0.016542363689161742,0.021564878446248135,0.03171036821646619,0.014583186859927664,0.012509,0.008445,0.010671,0.016325,0.018178,0.014565,0.011707,0.01242,0.01715,0.013158,0.012432,0.015047,0.021021,0.018329,0.01342,0.013252,0.014891,0.011527,0.014809,0.016414,0.013676,0.015365,0.013195,0.014965,0.015726,0.010336,0.012051,0.020006,0.014575,0.013175,22,12,16,23,28,19,16,19,21,23,22,18,20,19,10,24,29,18,13,24,11,13,20,21,21,17,18,19,26,17
ticTacToe.D29.N958.C2.num,w2v,100,-1,0.019167608345380012,0.00967020401136596,0.007780975732312477,0.0160262250252054,0.025382094787971803,0.013775087090073863,0.012663173596747178,0.019505689609868877,0.019057395362853613,0.02860790107629143,0.015195652560309999,0.014205404505153365,0.010328226810908952,0.022094277649509088,0.007283023854512408,0.021202628032112893,0.0329993931448497,0.017547183763898768,0.005158539736804737,0.017991706133902035,0.006257223885379199,0.010783154893637322,0.013128225211136017,0.012040776482178628,0.013644459508811569,0.015027792375362998,0.022626620949020824,0.021429447572915362,0.026830019507726604,0.019165045125624707,0.018024,0.011531,0.012427,0.016359,0.022628,0.014211,0.012644,0.014046,0.015404,0.016794,0.015462,0.01291,0.0175,0.020097,0.01452,0.015457,0.018,0.016606,0.013894,0.017498,0.009091,0.013616,0.014571,0.020214,0.016065,0.015228,0.016419,0.018337,0.016984,0.014568,22,12,16,23,28,19,16,19,21,23,22,18,20,19,10,24,29,18,13,24,11,13,20,21,21,17,18,19,26,17
ticTacToe.D29.N958.C2.num,w2v,200,-1,0.01967377196277554,0.005213270850231718,0.008262564281222292,0.020144387297727016,0.020930531950606297,0.025247780572941365,0.013719442863001152,0.02003160399247702,0.01784811157802077,0.0188561558585738,0.015579929319324254,0.013283795045175874,0.024448604812255945,0.00809972930224685,0.008208991792559172,0.03256932434395201,0.03414141450150078,0.02477291882430454,0.01203799097406766,0.027013126289711992,0.006533663465963019,0.010116972701660452,0.023862820343803947,0.019002985390981872,0.016262002791652,0.011130700129821097,0.011916913999399288,0.008984404117523026,0.02795991274473868,0.015601783084012687,0.018447,0.012111,0.021508,0.022549,0.022388,0.017089,0.016527,0.020206,0.020455,0.02093,0.021814,0.017536,0.015746,0.019623,0.02242,0.023812,0.022585,0.021844,0.020163,0.021252,0.012449,0.021021,0.017201,0.02193,0.020672,0.024345,0.019115,0.019496,0.023119,0.014046,22,12,16,23,28,19,16,19,21,23,22,18,20,19,10,24,29,18,13,24,11,13,20,21,21,17,18,19,26,17
ticTacToe.D29.N958.C2.num,Glove,50,-1,0.024250208028777972,0.021121172757509646,0.017277931411718364,0.023293953405819957,0.031023925093398356,0.026154847116495142,0.025290534738520658,0.030287094654723432,0.03093069994946852,0.027216686299783955,0.02661346348875973,0.023922866900252006,0.03015840349166902,0.02020758582241639,0.012990975222616314,0.02287112163162737,0.03164635146197141,0.027283150928463087,0.03151575209618973,0.03813286624492873,0.016599252117347543,0.019424911124951424,0.02421940241029873,0.03325393484091118,0.030208458807881606,0.0235883891556471,0.02240658867184399,0.03008537810131304,0.03127066149691606,0.02964132562119867,0.010566,0.010747,0.014506,0.008946,0.013294,0.011221,0.008799,0.011807,0.010075,0.012193,0.011086,0.009928,0.012301,0.017719,0.007874,0.011917,0.012459,0.009966,0.010029,0.010228,0.009949,0.009325,0.010682,0.010577,0.0091,0.013334,0.014481,0.015265,0.017165,0.010553,22,12,16,23,28,19,16,19,21,23,22,18,20,19,10,24,29,18,13,24,11,13,20,21,21,17,18,19,26,17
ticTacToe.D29.N958.C2.num,Glove,100,-1,0.026608949751718715,0.01225110016381016,0.01293157353459101,0.02065746414405405,0.025078566401364497,0.010021523995328078,0.017536472011625396,0.013515561918777312,0.018714791529146287,0.042964887870983993,0.012890137154204628,0.015212708917700506,0.02561925287185171,0.020608125742114694,0.012917961794655562,0.0246496285850618,0.02520980517602452,0.008436693496435057,0.012107398934867569,0.020026914686597373,0.006968000516771845,0.01083875131049334,0.018739785045029333,0.015275942535857337,0.018197374253901447,0.010270700029781341,0.02122155192260197,0.026467732366301486,0.03147684181012721,0.013308662590699568,0.01424,0.009739,0.016334,0.015022,0.013969,0.010743,0.016787,0.013737,0.017048,0.017694,0.022506,0.010272,0.010769,0.012517,0.009394,0.017739,0.012208,0.014819,0.007818,0.013995,0.009304,0.008384,0.021014,0.015065,0.013672,0.012321,0.010638,0.019229,0.018785,0.011655,22,12,16,23,28,19,16,19,21,23,22,18,20,19,10,24,29,18,13,24,11,13,20,21,21,17,18,19,26,17
ticTacToe.D29.N958.C2.num,Glove,200,-1,0.013893254458143994,0.0059692043421067245,0.007582191512843622,0.016523177555554706,0.01973074775825203,0.015064693806832154,0.008410029857413005,0.013792916128861684,0.015172961951885174,0.012017676631966435,0.012858605099658919,0.010322971705954408,0.010101988378924436,0.012086871716801674,0.0071303196366964625,0.014438101064878925,0.02491399439204083,0.008416710881717806,0.007685335248762688,0.015700504891547406,0.009159477701417947,0.008118445713249357,0.008519436968445768,0.014234626234892658,0.012926489076628751,0.009960509824126095,0.009297253760648116,0.013464094841935568,0.024878351572859638,0.010013427037312249,0.016001,0.014631,0.017617,0.017098,0.015066,0.013672,0.016125,0.014805,0.015217,0.018258,0.015014,0.011396,0.014999,0.013737,0.014302,0.013949,0.018333,0.014109,0.01161,0.017634,0.009301,0.011051,0.015571,0.017189,0.015219,0.011931,0.016409,0.016398,0.018296,0.014395,22,12,16,23,28,19,16,19,21,23,22,18,20,19,10,24,29,18,13,24,11,13,20,21,21,17,18,19,26,17
waveform.D101.N5000.C3.num,w2v,50,-1,0.3281194822642535,0.406666954934708,0.3648570762295509,0.36766145977149084,0.35386872278206083,0.36557520881715483,0.3509629368986318,0.354698721885418,0.3510986070757368,0.34478129549936665,0.3510677253352773,0.3416727786147821,0.33810364320298375,0.36475320976992576,0.35782187323922904,0.3567296961118115,0.3585869848572577,0.4059901200922599,0.35244563261422285,0.3704334657143391,0.37436580612153286,0.34912749547450034,0.35998810479742654,0.36418417967027655,0.3313590214027634,0.36516604171975076,0.3483468413942532,0.37039266922068026,0.32628806907619473,0.3255133809678895,0.036644,0.021375,0.042484,0.04949,0.022414,0.020637,0.025618,0.044922,0.02565,0.025536,0.044697,0.040973,0.037302,0.02898,0.045131,0.018428,0.038554,0.024439,0.040414,0.032333,0.020555,0.017988,0.037306,0.02328,0.037729,0.053759,0.025639,0.022742,0.041978,0.035988,16,5,9,10,7,11,12,11,11,12,12,13,13,10,10,10,11,5,10,6,8,8,11,10,14,9,7,6,15,16
waveform.D101.N5000.C3.num,w2v,100,-1,0.3266376004782752,0.40519108336028997,0.366356285645339,0.3536674211307192,0.3527561751929167,0.36070421938045816,0.3513449429682209,0.3511352779037135,0.35343481215349754,0.34200077039165944,0.3474545386652283,0.33548198374253146,0.33764146183324606,0.3575407891117934,0.35290078360238974,0.3605561569397752,0.3528321804826028,0.40417129898906773,0.3517489894115743,0.3650540198323225,0.36896705997671164,0.3679227280819081,0.3510942464048061,0.3606856037882801,0.3336602694312808,0.36142852653036606,0.34856253508690765,0.3657077474586203,0.33302486328488895,0.3199062929812584,0.056655,0.034391,0.035686,0.029884,0.024971,0.028221,0.031374,0.043635,0.043464,0.052732,0.044599,0.0459,0.036374,0.037633,0.039146,0.033229,0.045017,0.014844,0.032823,0.023841,0.036465,0.024799,0.038226,0.046075,0.05183,0.026417,0.050455,0.044828,0.08672,0.059047,16,5,9,10,7,11,12,11,11,12,12,13,13,10,10,10,11,5,10,6,8,8,11,10,14,9,7,6,15,16
waveform.D101.N5000.C3.num,w2v,200,-1,0.32783672933702745,0.3038810850318716,0.36428580467454874,0.3572001311000716,0.34871330352984664,0.35771008393483616,0.35455741337146957,0.35270858844626174,0.3570896123603633,0.3517551150956696,0.35746577972809745,0.3427719025542898,0.3438435506450915,0.3637493078869287,0.36982527012450017,0.36300440925016675,0.3564601869037208,0.4033591049050352,0.3581380293301264,0.3694546137576904,0.34787299386226567,0.37657236267774175,0.3522941900452688,0.36342841903656853,0.3316695996016831,0.3669462883443038,0.39316389861702783,0.36945461375769034,0.3310604925411484,0.3330568439413476,0.096234,0.022331,0.050123,0.037631,0.031988,0.061275,0.0545,0.062979,0.059341,0.046983,0.100505,0.045596,0.072841,0.038646,0.051506,0.058559,0.048929,0.035418,0.051851,0.030902,0.065182,0.046736,0.066514,0.06744,0.071853,0.034173,0.035155,0.048794,0.060531,0.057102,16,5,9,10,7,11,12,11,11,12,12,13,13,10,10,10,11,5,10,6,8,8,11,10,14,9,7,6,15,16
waveform.D101.N5000.C3.num,Glove,50,-1,0.13573273593193994,0.10724405737925684,0.13105020459787808,0.145776544950549,0.13978041681537903,0.14167155223450997,0.13813931203453922,0.14274098913926397,0.14097596192551098,0.1376299957506482,0.14716751881967713,0.1285159592506982,0.13356999731899083,0.1438794583671178,0.14231916622328875,0.12548514520470486,0.14351230485120103,0.023745575495528234,0.14203489792323007,0.10698133349764874,0.13768456079955493,0.13139330232244892,0.14587116090696498,0.14396486912150416,0.13921785200791786,0.12995118317179055,0.12825495391014224,0.11009625252246383,0.13606917825848688,0.13784855466449403,0.038728,0.019068,0.032207,0.039028,0.012327,0.019818,0.033267,0.02,0.029076,0.026586,0.065266,0.033728,0.029565,0.042759,0.023586,0.027019,0.039388,0.012936,0.026678,0.011052,0.019146,0.019032,0.028923,0.034304,0.064732,0.02614,0.028245,0.022493,0.028828,0.035181,16,5,9,10,7,11,12,11,11,12,12,13,13,10,10,10,11,5,10,6,8,8,11,10,14,9,7,6,15,16
waveform.D101.N5000.C3.num,Glove,100,-1,0.1336896837419,0.08772375496238288,0.12670875832525644,0.12109882041038632,0.11168409789828156,0.12076082410104036,0.12233919773166035,0.11628682855226144,0.11184347158478691,0.1230826161316396,0.12213210586543358,0.12209792280052947,0.136983570517546,0.11769078972611678,0.12222534887603748,0.1165284429915007,0.12294804484825184,0.1030168371361086,0.11652199579715947,0.11185890443420327,0.11025009687018236,0.1106429727905779,0.12310303255844458,0.1095049106544771,0.13171830587608263,0.1099555065720203,0.10860231231075311,0.11464195155072433,0.13526963126998467,0.13550161801346353,0.043833,0.02428,0.023223,0.03397,0.039784,0.034177,0.044198,0.037332,0.039053,0.034859,0.041009,0.0616,0.036078,0.03626,0.035602,0.032535,0.064579,0.020178,0.037808,0.028669,0.022524,0.016212,0.056844,0.022538,0.032284,0.046785,0.020042,0.024133,0.041233,0.034933,16,5,9,10,7,11,12,11,11,12,12,13,13,10,10,10,11,5,10,6,8,8,11,10,14,9,7,6,15,16
waveform.D101.N5000.C3.num,Glove,200,-1,0.17109334096126996,0.15435852556624818,0.17438568562576903,0.17585295634424733,0.16027042570021074,0.1764588554964895,0.17092830172991164,0.17760547925134657,0.1690511003410956,0.17580154313200475,0.17561097873307663,0.17180541834333848,0.17051009284707594,0.1737331325420691,0.17019131069255078,0.1729703797400348,0.1777851328966299,0.15096529978067472,0.17624764466296566,0.16038395463978905,0.1600925930254363,0.16990024794619832,0.180955343976361,0.17681377611496127,0.16945624634085557,0.1777460263848435,0.16752229464936289,0.16063883494375142,0.1716525986910311,0.16733200230532352,0.072783,0.022904,0.031313,0.060652,0.022675,0.031146,0.059455,0.040026,0.034537,0.052281,0.06031,0.040486,0.0572,0.069621,0.05857,0.030902,0.063985,0.030868,0.039857,0.024709,0.061247,0.050872,0.039272,0.032055,0.03528,0.04847,0.027561,0.037826,0.074174,0.09216,16,5,9,10,7,11,12,11,11,12,12,13,13,10,10,10,11,5,10,6,8,8,11,10,14,9,7,6,15,16
wine.D68.N178.C3.num,w2v,50,-1,0.5900696532129358,0.6680872957135163,0.6022383656275982,0.579256778011888,0.5524137159409083,0.631442341375339,0.5944270212472991,0.622584383529576,0.581956409818903,0.5470896227422659,0.607219196941966,0.5660412189747951,0.631442341375339,0.6286029750961969,0.5818760522703457,0.6279856852620718,0.6433934258915385,0.5386128636932828,0.6044419967610555,0.5941247947275524,0.6143360532865854,0.555619720344655,0.574054807700764,0.5880861905616482,0.562554767121034,0.6118559085176892,0.5676664245550929,0.5848773372982863,0.5781682265074983,0.5650791366477147,0.003721,0.003029,0.002687,0.002673,0.003842,0.003585,0.004195,0.003544,0.004274,0.004106,0.002768,0.003846,0.002565,0.002528,0.003616,0.003929,0.002343,0.003501,0.003207,0.004039,0.002585,0.004507,0.003466,0.003206,0.004897,0.003573,0.00305,0.00344,0.003658,0.003444,7,5,6,7,8,6,7,6,9,10,6,8,6,5,8,6,5,10,7,7,6,10,8,7,9,5,8,8,8,8
wine.D68.N178.C3.num,w2v,100,-1,0.6128919833564501,0.6473847280349042,0.634367694326306,0.5564035887865604,0.5729885926085336,0.6275008574759864,0.5809284302724093,0.6328804904367681,0.5561811635855096,0.5357438047483942,0.607545547552576,0.5531587131410985,0.6179012374991667,0.6328961981487601,0.5693535253495238,0.6145670664119994,0.6306406848997912,0.5393902727391497,0.6256217653381884,0.5951016831206851,0.6282096110483835,0.5508731957351496,0.5794071774205197,0.5876838754157839,0.5643778029601902,0.6680872957135163,0.5852834071402426,0.5874024256728732,0.6061691448853006,0.5513285022604704,0.003818,0.00287,0.003126,0.002726,0.004287,0.002695,0.003433,0.002914,0.004312,0.004532,0.003352,0.003423,0.002698,0.002461,0.004496,0.004164,0.003284,0.005482,0.003375,0.003808,0.002701,0.004553,0.003209,0.003272,0.003697,0.003089,0.003617,0.003396,0.00341,0.004071,7,5,6,7,8,6,7,6,9,10,6,8,6,5,8,6,5,10,7,7,6,10,8,7,9,5,8,8,8,8
wine.D68.N178.C3.num,w2v,200,-1,0.5864601232821515,0.6479559448011312,0.6224503977782179,0.588018672857093,0.5660943275048835,0.6021651702106011,0.586800522004001,0.6282096110483834,0.565933778906575,0.5514239123253297,0.598232677080979,0.5656300520769957,0.6282096110483834,0.6418225378970078,0.5816572853186165,0.6091626803439244,0.6473847280349042,0.5339704581764609,0.5982678250067329,0.5985759886810292,0.631442341375339,0.5483708790421367,0.5618653884909278,0.5980771855744056,0.5814091511126761,0.6107838118109848,0.5812291432946455,0.5710195358280213,0.558610665869621,0.5617007203590025,0.004441,0.004537,0.002732,0.00322,0.003959,0.002729,0.003677,0.003194,0.004499,0.006172,0.005556,0.003765,0.00366,0.002699,0.003479,0.003211,0.00337,0.004291,0.004173,0.004222,0.004342,0.004274,0.003762,0.003722,0.005018,0.002934,0.003753,0.004456,0.005174,0.004691,7,5,6,7,8,6,7,6,9,10,6,8,6,5,8,6,5,10,7,7,6,10,8,7,9,5,8,8,8,8
wine.D68.N178.C3.num,Glove,50,-1,0.5822962168525879,0.6194749982477191,0.6321134033866539,0.5996969305878341,0.5616277103220443,0.6965291711364803,0.6119874764978488,0.6674320176549545,0.5402322009812041,0.5636164246313707,0.6415707629278703,0.5929038205997257,0.6295764066025352,0.6240056287124113,0.5643008064481384,0.597785918920929,0.6461984224852124,0.5473895946302366,0.5632914302413672,0.5911648557037923,0.6005376956793771,0.5703596287565091,0.5836527296080133,0.6060357012450809,0.5806200657986142,0.6329723730759744,0.545734941545454,0.5926898891576519,0.563617207717063,0.545060137473228,0.002518,0.002452,0.003579,0.00252,0.002641,0.002102,0.002289,0.00228,0.002978,0.004182,0.002861,0.003817,0.002956,0.002254,0.002476,0.00246,0.00339,0.003166,0.003352,0.002805,0.002611,0.003148,0.003635,0.002464,0.003027,0.002894,0.002645,0.003666,0.002995,0.002642,7,5,6,7,8,6,7,6,9,10,6,8,6,5,8,6,5,10,7,7,6,10,8,7,9,5,8,8,8,8
wine.D68.N178.C3.num,Glove,100,-1,0.5966781417682293,0.6143794440282456,0.6164463692143475,0.5828958976015443,0.5663903567944704,0.5907835732737943,0.6245322669100778,0.5982622943409097,0.5548673018540496,0.576569167998831,0.5831945953397846,0.5981404309145231,0.5927261084822414,0.6150784647211067,0.5872509218576484,0.6322191696695081,0.6128510236723589,0.5478450439235113,0.5758303541472659,0.6311504548210978,0.6027331543944741,0.5630636162870879,0.6096139837679105,0.6042805121523978,0.5714271119411092,0.6499971217765742,0.5891000318243602,0.57560049347173,0.6023862892808797,0.5765050854669956,0.002791,0.002947,0.002975,0.002624,0.00355,0.002942,0.002806,0.003288,0.002772,0.003549,0.002471,0.003002,0.002621,0.00203,0.00298,0.003945,0.00222,0.003924,0.002614,0.003889,0.002409,0.003351,0.003173,0.002631,0.003366,0.002564,0.003154,0.004065,0.003528,0.003004,7,5,6,7,8,6,7,6,9,10,6,8,6,5,8,6,5,10,7,7,6,10,8,7,9,5,8,8,8,8
wine.D68.N178.C3.num,Glove,200,-1,0.5661960185231989,0.6373927062691823,0.5947559172525559,0.5788190884717832,0.5521683911633463,0.5857722022367501,0.5679487146812526,0.5225231649537201,0.533463328314176,0.4932484009744951,0.6143642105393845,0.5623818141850632,0.5608849233831309,0.5696354545570215,0.539951228394471,0.5939347563794837,0.6024331626949622,0.5581474868669689,0.5145965252532242,0.5700459302701985,0.5507962200683759,0.5478575806301151,0.5496898634120457,0.5404133207366681,0.5266477757619936,0.6096736862327253,0.6015162248734756,0.6023086286191942,0.5434785001240021,0.5656989160905845,0.002953,0.002459,0.004764,0.003572,0.003533,0.00398,0.004892,0.002903,0.005492,0.003948,0.003598,0.003761,0.00311,0.003574,0.004988,0.004229,0.002709,0.003462,0.003809,0.003786,0.004132,0.004251,0.003767,0.0034,0.003552,0.002497,0.004377,0.003164,0.003598,0.003574,7,5,6,7,8,6,7,6,9,10,6,8,6,5,8,6,5,10,7,7,6,10,8,7,9,5,8,8,8,8
