dataset,model,dim,exp,acc
letrecog,Glove,100,4,0.72
letrecog,w2v,100,4,0.746875
letrecog,Glove,100,4,0.7
letrecog,w2v,100,4,0.755625
letrecog,Glove,100,4,0.71
letrecog,w2v,100,4,0.74875
letrecog,Glove,100,4,0.71125
letrecog,w2v,100,4,0.758125
letrecog,Glove,100,4,0.70875
letrecog,w2v,100,4,0.764375
letrecog,Glove,100,4,0.71125
letrecog,w2v,100,5,0.7425
letrecog,Glove,100,5,0.695
letrecog,w2v,100,5,0.76625
letrecog,Glove,100,5,0.719375
letrecog,w2v,100,5,0.744375
letrecog,Glove,100,5,0.694375
letrecog,w2v,100,5,0.75875
letrecog,Glove,100,5,0.721875
letrecog,w2v,100,5,0.761875
letrecog,Glove,100,5,0.709375
letrecog,w2v,100,5,0.753125
letrecog,Glove,100,5,0.72
letrecog,w2v,100,5,0.746875
letrecog,Glove,100,5,0.69625
letrecog,w2v,100,5,0.74375
letrecog,Glove,100,5,0.699375
letrecog,w2v,100,5,0.760625
letrecog,Glove,100,5,0.709375
letrecog,w2v,100,5,0.753125
letrecog,Glove,100,5,0.715
letrecog,w2v,100,6,0.758125
letrecog,Glove,100,6,0.704375
letrecog,w2v,100,6,0.761875
letrecog,Glove,100,6,0.715625
letrecog,w2v,100,6,0.7675
letrecog,Glove,100,6,0.715625
letrecog,w2v,100,6,0.731875
letrecog,Glove,100,6,0.69125
letrecog,w2v,100,6,0.756875
letrecog,Glove,100,6,0.71
letrecog,w2v,100,6,0.761875
letrecog,Glove,100,6,0.7125
letrecog,w2v,100,6,0.750625
letrecog,Glove,100,6,0.70875
letrecog,w2v,100,6,0.755625
letrecog,Glove,100,6,0.718125
letrecog,w2v,100,6,0.775625
letrecog,Glove,100,6,0.728125
letrecog,w2v,100,6,0.750625
letrecog,Glove,100,6,0.714375
letrecog,w2v,100,7,0.746875
letrecog,Glove,100,7,0.709375
letrecog,w2v,100,7,0.7675
letrecog,Glove,100,7,0.728125
letrecog,w2v,100,7,0.739375
letrecog,Glove,100,7,0.691875
letrecog,w2v,100,7,0.74625
letrecog,Glove,100,7,0.7025
letrecog,w2v,100,7,0.745
letrecog,Glove,100,7,0.7075
letrecog,w2v,100,7,0.76
letrecog,Glove,100,7,0.715
letrecog,w2v,100,7,0.74125
letrecog,Glove,100,7,0.709375
letrecog,w2v,100,7,0.748125
letrecog,Glove,100,7,0.688125
letrecog,w2v,100,7,0.7625
letrecog,Glove,100,7,0.70625
letrecog,w2v,100,7,0.776875
letrecog,Glove,100,7,0.731875
letrecog,w2v,100,8,0.76
letrecog,Glove,100,8,0.715625
letrecog,w2v,100,8,0.75375
letrecog,Glove,100,8,0.70875
letrecog,w2v,100,8,0.766875
letrecog,Glove,100,8,0.724375
letrecog,w2v,100,8,0.735625
letrecog,Glove,100,8,0.693125
letrecog,w2v,100,8,0.745
letrecog,Glove,100,8,0.698125
letrecog,w2v,100,8,0.7475
letrecog,Glove,100,8,0.698125
letrecog,w2v,100,8,0.770625
letrecog,Glove,100,8,0.733125
letrecog,w2v,100,8,0.7475
letrecog,Glove,100,8,0.716875
letrecog,w2v,100,8,0.765
letrecog,Glove,100,8,0.7225
letrecog,w2v,100,8,0.735
letrecog,Glove,100,8,0.696875
letrecog,w2v,100,9,0.75125
letrecog,Glove,100,9,0.703125
letrecog,w2v,100,9,0.759375
letrecog,Glove,100,9,0.7075
letrecog,w2v,100,9,0.75875
letrecog,Glove,100,9,0.7225
letrecog,w2v,100,9,0.7575
letrecog,Glove,100,9,0.71125
letrecog,w2v,100,9,0.7625
letrecog,Glove,100,9,0.71875
letrecog,w2v,100,9,0.756875
letrecog,Glove,100,9,0.710625
letrecog,w2v,100,9,0.77
letrecog,Glove,100,9,0.7275
letrecog,w2v,100,9,0.745625
letrecog,Glove,100,9,0.7025
letrecog,w2v,100,9,0.756875
letrecog,Glove,100,9,0.700625
letrecog,w2v,100,9,0.755
letrecog,Glove,100,9,0.7075
letrecog,w2v,200,0,0.748125
letrecog,Glove,200,0,0.67
letrecog,w2v,200,0,0.769375
letrecog,Glove,200,0,0.693125
letrecog,w2v,200,0,0.751875
letrecog,Glove,200,0,0.686875
letrecog,w2v,200,0,0.74875
letrecog,Glove,200,0,0.67125
letrecog,w2v,200,0,0.72375
letrecog,Glove,200,0,0.67875
letrecog,w2v,200,0,0.719375
letrecog,Glove,200,0,0.671875
letrecog,w2v,200,0,0.758125
letrecog,Glove,200,0,0.685625
letrecog,w2v,200,0,0.745625
letrecog,Glove,200,0,0.69125
letrecog,w2v,200,0,0.763125
letrecog,Glove,200,0,0.71125
letrecog,w2v,200,0,0.760625
letrecog,Glove,200,0,0.685625
letrecog,w2v,200,1,0.75125
letrecog,Glove,200,1,0.701875
letrecog,w2v,200,1,0.751875
letrecog,Glove,200,1,0.704375
letrecog,w2v,200,1,0.74875
letrecog,Glove,200,1,0.685625
letrecog,w2v,200,1,0.745
letrecog,Glove,200,1,0.6775
letrecog,w2v,200,1,0.728125
letrecog,Glove,200,1,0.66125
letrecog,w2v,200,1,0.745
letrecog,Glove,200,1,0.684375
letrecog,w2v,200,1,0.7425
letrecog,Glove,200,1,0.678125
letrecog,w2v,200,1,0.7725
letrecog,Glove,200,1,0.713125
letrecog,w2v,200,1,0.745625
letrecog,Glove,200,1,0.670625
letrecog,w2v,200,1,0.750625
letrecog,Glove,200,1,0.684375
letrecog,w2v,200,2,0.761875
letrecog,Glove,200,2,0.681875
letrecog,w2v,200,2,0.76
letrecog,Glove,200,2,0.685625
letrecog,w2v,200,2,0.733125
letrecog,Glove,200,2,0.686875
letrecog,w2v,200,2,0.749375
letrecog,Glove,200,2,0.695
letrecog,w2v,200,2,0.734375
letrecog,Glove,200,2,0.675625
letrecog,w2v,200,2,0.74625
letrecog,Glove,200,2,0.68375
letrecog,w2v,200,2,0.764375
letrecog,Glove,200,2,0.70375
letrecog,w2v,200,2,0.75875
letrecog,Glove,200,2,0.685625
letrecog,w2v,200,2,0.7525
letrecog,Glove,200,2,0.6875
letrecog,w2v,200,2,0.741875
letrecog,Glove,200,2,0.696875
letrecog,w2v,200,3,0.741875
letrecog,Glove,200,3,0.698125
letrecog,w2v,200,3,0.735625
letrecog,Glove,200,3,0.66625
letrecog,w2v,200,3,0.75375
letrecog,Glove,200,3,0.689375
letrecog,w2v,200,3,0.75125
letrecog,Glove,200,3,0.683125
letrecog,w2v,200,3,0.7625
letrecog,Glove,200,3,0.70875
letrecog,w2v,200,3,0.74
letrecog,Glove,200,3,0.68
letrecog,w2v,200,3,0.746875
letrecog,Glove,200,3,0.68375
letrecog,w2v,200,3,0.751875
letrecog,Glove,200,3,0.685625
letrecog,w2v,200,3,0.735
letrecog,Glove,200,3,0.666875
letrecog,w2v,200,3,0.73625
letrecog,Glove,200,3,0.67625
letrecog,w2v,200,4,0.75375
letrecog,Glove,200,4,0.686875
letrecog,w2v,200,4,0.75375
letrecog,Glove,200,4,0.70125
letrecog,w2v,200,4,0.7325
letrecog,Glove,200,4,0.658125
letrecog,w2v,200,4,0.75625
letrecog,Glove,200,4,0.6975
letrecog,w2v,200,4,0.765625
letrecog,Glove,200,4,0.700625
letrecog,w2v,200,4,0.746875
letrecog,Glove,200,4,0.68875
letrecog,w2v,200,4,0.7325
letrecog,Glove,200,4,0.670625
letrecog,w2v,200,4,0.754375
letrecog,Glove,200,4,0.691875
letrecog,w2v,200,4,0.770625
letrecog,Glove,200,4,0.70875
letrecog,w2v,200,4,0.746875
letrecog,Glove,200,4,0.68
letrecog,w2v,200,5,0.733125
letrecog,Glove,200,5,0.6575
letrecog,w2v,200,5,0.750625
letrecog,Glove,200,5,0.690625
letrecog,w2v,200,5,0.755625
letrecog,Glove,200,5,0.68625
letrecog,w2v,200,5,0.74875
letrecog,Glove,200,5,0.675
letrecog,w2v,200,5,0.748125
letrecog,Glove,200,5,0.678125
letrecog,w2v,200,5,0.751875
letrecog,Glove,200,5,0.681875
letrecog,w2v,200,5,0.74875
letrecog,Glove,200,5,0.685
letrecog,w2v,200,5,0.75875
letrecog,Glove,200,5,0.69125
letrecog,w2v,200,5,0.75625
letrecog,Glove,200,5,0.67125
letrecog,w2v,200,5,0.7625
letrecog,Glove,200,5,0.681875
letrecog,w2v,200,6,0.771875
letrecog,Glove,200,6,0.701875
letrecog,w2v,200,6,0.743125
letrecog,Glove,200,6,0.6775
letrecog,w2v,200,6,0.758125
letrecog,Glove,200,6,0.69375
letrecog,w2v,200,6,0.739375
letrecog,Glove,200,6,0.683125
letrecog,w2v,200,6,0.74125
letrecog,Glove,200,6,0.6875
letrecog,w2v,200,6,0.74
letrecog,Glove,200,6,0.676875
letrecog,w2v,200,6,0.759375
letrecog,Glove,200,6,0.68125
letrecog,w2v,200,6,0.7625
letrecog,Glove,200,6,0.691875
letrecog,w2v,200,6,0.734375
letrecog,Glove,200,6,0.684375
letrecog,w2v,200,6,0.7475
letrecog,Glove,200,6,0.686875
letrecog,w2v,200,7,0.761875
letrecog,Glove,200,7,0.6975
letrecog,w2v,200,7,0.755
letrecog,Glove,200,7,0.698125
letrecog,w2v,200,7,0.76375
letrecog,Glove,200,7,0.696875
letrecog,w2v,200,7,0.75375
letrecog,Glove,200,7,0.686875
letrecog,w2v,200,7,0.756875
letrecog,Glove,200,7,0.691875
letrecog,w2v,200,7,0.7475
letrecog,Glove,200,7,0.69125
letrecog,w2v,200,7,0.745625
letrecog,Glove,200,7,0.6825
letrecog,w2v,200,7,0.76375
letrecog,Glove,200,7,0.698125
letrecog,w2v,200,7,0.748125
letrecog,Glove,200,7,0.680625
letrecog,w2v,200,7,0.7375
letrecog,Glove,200,7,0.66625
letrecog,w2v,200,8,0.724375
letrecog,Glove,200,8,0.67125
letrecog,w2v,200,8,0.755625
letrecog,Glove,200,8,0.688125
letrecog,w2v,200,8,0.745625
letrecog,Glove,200,8,0.673125
letrecog,w2v,200,8,0.74875
letrecog,Glove,200,8,0.690625
letrecog,w2v,200,8,0.748125
letrecog,Glove,200,8,0.7025
letrecog,w2v,200,8,0.75125
letrecog,Glove,200,8,0.680625
letrecog,w2v,200,8,0.761875
letrecog,Glove,200,8,0.6825
letrecog,w2v,200,8,0.74875
letrecog,Glove,200,8,0.6825
letrecog,w2v,200,8,0.741875
letrecog,Glove,200,8,0.6775
letrecog,w2v,200,8,0.75625
letrecog,Glove,200,8,0.680625
letrecog,w2v,200,9,0.745
letrecog,Glove,200,9,0.675625
letrecog,w2v,200,9,0.756875
letrecog,Glove,200,9,0.69
letrecog,w2v,200,9,0.7475
letrecog,Glove,200,9,0.68875
letrecog,w2v,200,9,0.74875
letrecog,Glove,200,9,0.689375
letrecog,w2v,200,9,0.74
letrecog,Glove,200,9,0.6475
letrecog,w2v,200,9,0.765625
letrecog,Glove,200,9,0.695625
letrecog,w2v,200,9,0.75
letrecog,Glove,200,9,0.68875
letrecog,w2v,200,9,0.74625
letrecog,Glove,200,9,0.700625
letrecog,w2v,200,9,0.74875
letrecog,Glove,200,9,0.681875
letrecog,w2v,200,9,0.74875
letrecog,Glove,200,9,0.6875
pendigits,w2v,50,0,0.9636363636363636
pendigits,Glove,50,0,0.9420454545454545
pendigits,w2v,50,0,0.9647727272727272
pendigits,Glove,50,0,0.9431818181818182
pendigits,w2v,50,0,0.9772727272727273
pendigits,Glove,50,0,0.9409090909090909
pendigits,w2v,50,0,0.9635949943117179
pendigits,Glove,50,0,0.926052332195677
pendigits,w2v,50,0,0.9658703071672355
pendigits,Glove,50,0,0.931740614334471
pendigits,w2v,50,0,0.9567690557451649
pendigits,Glove,50,0,0.9397042093287827
pendigits,w2v,50,0,0.9613196814562003
pendigits,Glove,50,0,0.9385665529010239
pendigits,w2v,50,0,0.9601820250284414
pendigits,Glove,50,0,0.9385665529010239
pendigits,w2v,50,0,0.9635949943117179
pendigits,Glove,50,0,0.9271899886234357
pendigits,w2v,50,0,0.9704209328782708
pendigits,Glove,50,0,0.9385665529010239
pendigits,w2v,50,1,0.9681818181818181
pendigits,Glove,50,1,0.9409090909090909
pendigits,w2v,50,1,0.9568181818181818
pendigits,Glove,50,1,0.9420454545454545
pendigits,w2v,50,1,0.9670454545454545
pendigits,Glove,50,1,0.9375
pendigits,w2v,50,1,0.9670079635949943
pendigits,Glove,50,1,0.9397042093287827
pendigits,w2v,50,1,0.9647326507394767
pendigits,Glove,50,1,0.9397042093287827
pendigits,w2v,50,1,0.9465301478953356
pendigits,Glove,50,1,0.926052332195677
pendigits,w2v,50,1,0.9726962457337884
pendigits,Glove,50,1,0.9374288964732651
pendigits,w2v,50,1,0.9579067121729238
pendigits,Glove,50,1,0.9328782707622298
pendigits,w2v,50,1,0.9681456200227532
pendigits,Glove,50,1,0.9408418657565415
pendigits,w2v,50,1,0.9715585893060296
pendigits,Glove,50,1,0.949943117178612
pendigits,w2v,50,2,0.946590909090909
pendigits,Glove,50,2,0.9272727272727272
pendigits,w2v,50,2,0.9579545454545455
pendigits,Glove,50,2,0.9318181818181818
pendigits,w2v,50,2,0.9602272727272727
pendigits,Glove,50,2,0.9352272727272727
pendigits,w2v,50,2,0.9590443686006825
pendigits,Glove,50,2,0.9453924914675768
pendigits,w2v,50,2,0.9715585893060296
pendigits,Glove,50,2,0.9385665529010239
pendigits,w2v,50,2,0.962457337883959
pendigits,Glove,50,2,0.9362912400455062
pendigits,w2v,50,2,0.9647326507394767
pendigits,Glove,50,2,0.9408418657565415
pendigits,w2v,50,2,0.9761092150170648
pendigits,Glove,50,2,0.9453924914675768
pendigits,w2v,50,2,0.9556313993174061
pendigits,Glove,50,2,0.9294653014789533
pendigits,w2v,50,2,0.9579067121729238
pendigits,Glove,50,2,0.9271899886234357
pendigits,w2v,50,3,0.9772727272727273
pendigits,Glove,50,3,0.9397727272727273
pendigits,w2v,50,3,0.9636363636363636
pendigits,Glove,50,3,0.9375
pendigits,w2v,50,3,0.9602272727272727
pendigits,Glove,50,3,0.9306818181818182
pendigits,w2v,50,3,0.9544937428896473
pendigits,Glove,50,3,0.9385665529010239
pendigits,w2v,50,3,0.9704209328782708
pendigits,Glove,50,3,0.9408418657565415
pendigits,w2v,50,3,0.9601820250284414
pendigits,Glove,50,3,0.9408418657565415
pendigits,w2v,50,3,0.9613196814562003
pendigits,Glove,50,3,0.9397042093287827
pendigits,w2v,50,3,0.9670079635949943
pendigits,Glove,50,3,0.9419795221843004
pendigits,w2v,50,3,0.9567690557451649
pendigits,Glove,50,3,0.9362912400455062
pendigits,w2v,50,3,0.9544937428896473
pendigits,Glove,50,3,0.9431171786120591
pendigits,w2v,50,4,0.9727272727272728
pendigits,Glove,50,4,0.9375
pendigits,w2v,50,4,0.9579545454545455
pendigits,Glove,50,4,0.95
pendigits,w2v,50,4,0.9715909090909091
pendigits,Glove,50,4,0.9522727272727273
pendigits,w2v,50,4,0.9601820250284414
pendigits,Glove,50,4,0.9351535836177475
pendigits,w2v,50,4,0.9556313993174061
pendigits,Glove,50,4,0.9271899886234357
pendigits,w2v,50,4,0.9510807736063709
pendigits,Glove,50,4,0.9374288964732651
pendigits,w2v,50,4,0.9544937428896473
pendigits,Glove,50,4,0.9306029579067122
pendigits,w2v,50,4,0.9658703071672355
pendigits,Glove,50,4,0.9397042093287827
pendigits,w2v,50,4,0.9635949943117179
pendigits,Glove,50,4,0.931740614334471
pendigits,w2v,50,4,0.9635949943117179
pendigits,Glove,50,4,0.9453924914675768
pendigits,w2v,50,5,0.9488636363636364
pendigits,Glove,50,5,0.9329545454545455
pendigits,w2v,50,5,0.9625
pendigits,Glove,50,5,0.925
pendigits,w2v,50,5,0.9590909090909091
pendigits,Glove,50,5,0.9431818181818182
pendigits,w2v,50,5,0.9681456200227532
pendigits,Glove,50,5,0.944254835039818
pendigits,w2v,50,5,0.9510807736063709
pendigits,Glove,50,5,0.9419795221843004
pendigits,w2v,50,5,0.962457337883959
pendigits,Glove,50,5,0.9431171786120591
pendigits,w2v,50,5,0.9510807736063709
pendigits,Glove,50,5,0.9180887372013652
pendigits,w2v,50,5,0.9681456200227532
pendigits,Glove,50,5,0.949943117178612
pendigits,w2v,50,5,0.9647326507394767
pendigits,Glove,50,5,0.9351535836177475
pendigits,w2v,50,5,0.9681456200227532
pendigits,Glove,50,5,0.949943117178612
pendigits,w2v,50,6,0.9556818181818182
pendigits,Glove,50,6,0.9295454545454546
pendigits,w2v,50,6,0.9647727272727272
pendigits,Glove,50,6,0.9375
pendigits,w2v,50,6,0.9715909090909091
pendigits,Glove,50,6,0.9488636363636364
pendigits,w2v,50,6,0.949943117178612
pendigits,Glove,50,6,0.9362912400455062
pendigits,w2v,50,6,0.9601820250284414
pendigits,Glove,50,6,0.9374288964732651
pendigits,w2v,50,6,0.9613196814562003
pendigits,Glove,50,6,0.9544937428896473
pendigits,w2v,50,6,0.9613196814562003
pendigits,Glove,50,6,0.949943117178612
pendigits,w2v,50,6,0.9408418657565415
pendigits,Glove,50,6,0.9283276450511946
pendigits,w2v,50,6,0.962457337883959
pendigits,Glove,50,6,0.9351535836177475
pendigits,w2v,50,6,0.9556313993174061
pendigits,Glove,50,6,0.9362912400455062
pendigits,w2v,50,7,0.946590909090909
pendigits,Glove,50,7,0.95
pendigits,w2v,50,7,0.9545454545454546
pendigits,Glove,50,7,0.9409090909090909
pendigits,w2v,50,7,0.9511363636363637
pendigits,Glove,50,7,0.95
pendigits,w2v,50,7,0.9488054607508533
pendigits,Glove,50,7,0.9419795221843004
pendigits,w2v,50,7,0.931740614334471
pendigits,Glove,50,7,0.9328782707622298
pendigits,w2v,50,7,0.949943117178612
pendigits,Glove,50,7,0.9340159271899886
pendigits,w2v,50,7,0.9476678043230944
pendigits,Glove,50,7,0.9283276450511946
pendigits,w2v,50,7,0.9579067121729238
pendigits,Glove,50,7,0.9408418657565415
pendigits,w2v,50,7,0.962457337883959
pendigits,Glove,50,7,0.9419795221843004
pendigits,w2v,50,7,0.9544937428896473
pendigits,Glove,50,7,0.9408418657565415
pendigits,w2v,50,8,0.9579545454545455
pendigits,Glove,50,8,0.9443181818181818
pendigits,w2v,50,8,0.9647727272727272
pendigits,Glove,50,8,0.928409090909091
pendigits,w2v,50,8,0.9670454545454545
pendigits,Glove,50,8,0.9306818181818182
pendigits,w2v,50,8,0.9488054607508533
pendigits,Glove,50,8,0.926052332195677
pendigits,w2v,50,8,0.9601820250284414
pendigits,Glove,50,8,0.9283276450511946
pendigits,w2v,50,8,0.962457337883959
pendigits,Glove,50,8,0.9476678043230944
pendigits,w2v,50,8,0.9681456200227532
pendigits,Glove,50,8,0.9385665529010239
pendigits,w2v,50,8,0.9590443686006825
pendigits,Glove,50,8,0.926052332195677
pendigits,w2v,50,8,0.9579067121729238
pendigits,Glove,50,8,0.9328782707622298
pendigits,w2v,50,8,0.9613196814562003
pendigits,Glove,50,8,0.9488054607508533
pendigits,w2v,50,9,0.9693181818181819
pendigits,Glove,50,9,0.928409090909091
pendigits,w2v,50,9,0.9693181818181819
pendigits,Glove,50,9,0.9306818181818182
pendigits,w2v,50,9,0.9590909090909091
pendigits,Glove,50,9,0.928409090909091
pendigits,w2v,50,9,0.9658703071672355
pendigits,Glove,50,9,0.9385665529010239
pendigits,w2v,50,9,0.9601820250284414
pendigits,Glove,50,9,0.9397042093287827
pendigits,w2v,50,9,0.9613196814562003
pendigits,Glove,50,9,0.9158134243458476
pendigits,w2v,50,9,0.9613196814562003
pendigits,Glove,50,9,0.9215017064846417
pendigits,w2v,50,9,0.9681456200227532
pendigits,Glove,50,9,0.9328782707622298
pendigits,w2v,50,9,0.9704209328782708
pendigits,Glove,50,9,0.9419795221843004
pendigits,w2v,50,9,0.9556313993174061
pendigits,Glove,50,9,0.9226393629124005
pendigits,w2v,100,0,0.9613636363636363
pendigits,Glove,100,0,0.9227272727272727
pendigits,w2v,100,0,0.9659090909090909
pendigits,Glove,100,0,0.9363636363636364
pendigits,w2v,100,0,0.9613636363636363
pendigits,Glove,100,0,0.9159090909090909
pendigits,w2v,100,0,0.9658703071672355
pendigits,Glove,100,0,0.9306029579067122
pendigits,w2v,100,0,0.9749715585893061
pendigits,Glove,100,0,0.9340159271899886
pendigits,w2v,100,0,0.9670079635949943
pendigits,Glove,100,0,0.9328782707622298
pendigits,w2v,100,0,0.962457337883959
pendigits,Glove,100,0,0.9226393629124005
pendigits,w2v,100,0,0.9647326507394767
pendigits,Glove,100,0,0.931740614334471
pendigits,w2v,100,0,0.9613196814562003
pendigits,Glove,100,0,0.9374288964732651
pendigits,w2v,100,0,0.9613196814562003
pendigits,Glove,100,0,0.9488054607508533
pendigits,w2v,100,1,0.9613636363636363
pendigits,Glove,100,1,0.9363636363636364
pendigits,w2v,100,1,0.9602272727272727
pendigits,Glove,100,1,0.9306818181818182
pendigits,w2v,100,1,0.9613636363636363
pendigits,Glove,100,1,0.9181818181818182
pendigits,w2v,100,1,0.9567690557451649
pendigits,Glove,100,1,0.9340159271899886
pendigits,w2v,100,1,0.9613196814562003
pendigits,Glove,100,1,0.9226393629124005
pendigits,w2v,100,1,0.9704209328782708
pendigits,Glove,100,1,0.9385665529010239
pendigits,w2v,100,1,0.9681456200227532
pendigits,Glove,100,1,0.9237770193401593
pendigits,w2v,100,1,0.9510807736063709
pendigits,Glove,100,1,0.9374288964732651
pendigits,w2v,100,1,0.9601820250284414
pendigits,Glove,100,1,0.9351535836177475
pendigits,w2v,100,1,0.9567690557451649
pendigits,Glove,100,1,0.9215017064846417
pendigits,w2v,100,2,0.9625
pendigits,Glove,100,2,0.9340909090909091
pendigits,w2v,100,2,0.9613636363636363
pendigits,Glove,100,2,0.9454545454545454
pendigits,w2v,100,2,0.9704545454545455
pendigits,Glove,100,2,0.9477272727272728
pendigits,w2v,100,2,0.962457337883959
pendigits,Glove,100,2,0.9328782707622298
pendigits,w2v,100,2,0.9533560864618885
pendigits,Glove,100,2,0.9169510807736063
pendigits,w2v,100,2,0.962457337883959
pendigits,Glove,100,2,0.9249146757679181
pendigits,w2v,100,2,0.9579067121729238
pendigits,Glove,100,2,0.9408418657565415
pendigits,w2v,100,2,0.9533560864618885
pendigits,Glove,100,2,0.9215017064846417
pendigits,w2v,100,2,0.9567690557451649
pendigits,Glove,100,2,0.9328782707622298
pendigits,w2v,100,2,0.9738339021615472
pendigits,Glove,100,2,0.931740614334471
pendigits,w2v,100,3,0.9681818181818181
pendigits,Glove,100,3,0.9409090909090909
pendigits,w2v,100,3,0.9727272727272728
pendigits,Glove,100,3,0.9227272727272727
pendigits,w2v,100,3,0.9602272727272727
pendigits,Glove,100,3,0.9272727272727272
pendigits,w2v,100,3,0.9715585893060296
pendigits,Glove,100,3,0.9328782707622298
pendigits,w2v,100,3,0.9670079635949943
pendigits,Glove,100,3,0.926052332195677
pendigits,w2v,100,3,0.9704209328782708
pendigits,Glove,100,3,0.9283276450511946
pendigits,w2v,100,3,0.9704209328782708
pendigits,Glove,100,3,0.931740614334471
pendigits,w2v,100,3,0.9658703071672355
pendigits,Glove,100,3,0.9283276450511946
pendigits,w2v,100,3,0.9601820250284414
pendigits,Glove,100,3,0.931740614334471
pendigits,w2v,100,3,0.9635949943117179
pendigits,Glove,100,3,0.9226393629124005
pendigits,w2v,100,4,0.95
pendigits,Glove,100,4,0.9056818181818181
pendigits,w2v,100,4,0.9602272727272727
pendigits,Glove,100,4,0.9295454545454546
pendigits,w2v,100,4,0.9613636363636363
pendigits,Glove,100,4,0.9227272727272727
pendigits,w2v,100,4,0.9635949943117179
pendigits,Glove,100,4,0.9306029579067122
pendigits,w2v,100,4,0.9601820250284414
pendigits,Glove,100,4,0.9283276450511946
pendigits,w2v,100,4,0.9647326507394767
pendigits,Glove,100,4,0.9362912400455062
pendigits,w2v,100,4,0.9579067121729238
pendigits,Glove,100,4,0.9351535836177475
pendigits,w2v,100,4,0.9567690557451649
pendigits,Glove,100,4,0.9226393629124005
pendigits,w2v,100,4,0.9590443686006825
pendigits,Glove,100,4,0.931740614334471
pendigits,w2v,100,4,0.9692832764505119
pendigits,Glove,100,4,0.9476678043230944
pendigits,w2v,100,5,0.9590909090909091
pendigits,Glove,100,5,0.9329545454545455
pendigits,w2v,100,5,0.9681818181818181
pendigits,Glove,100,5,0.9102272727272728
pendigits,w2v,100,5,0.9670454545454545
pendigits,Glove,100,5,0.9363636363636364
pendigits,w2v,100,5,0.9601820250284414
pendigits,Glove,100,5,0.931740614334471
pendigits,w2v,100,5,0.9726962457337884
pendigits,Glove,100,5,0.9397042093287827
pendigits,w2v,100,5,0.9544937428896473
pendigits,Glove,100,5,0.9294653014789533
pendigits,w2v,100,5,0.9613196814562003
pendigits,Glove,100,5,0.9180887372013652
pendigits,w2v,100,5,0.9670079635949943
pendigits,Glove,100,5,0.9306029579067122
pendigits,w2v,100,5,0.9635949943117179
pendigits,Glove,100,5,0.9249146757679181
pendigits,w2v,100,5,0.9579067121729238
pendigits,Glove,100,5,0.9124004550625711
pendigits,w2v,100,6,0.9670454545454545
pendigits,Glove,100,6,0.9272727272727272
pendigits,w2v,100,6,0.9659090909090909
pendigits,Glove,100,6,0.9261363636363636
pendigits,w2v,100,6,0.9613636363636363
pendigits,Glove,100,6,0.9306818181818182
pendigits,w2v,100,6,0.9488054607508533
pendigits,Glove,100,6,0.9101251422070534
pendigits,w2v,100,6,0.9567690557451649
pendigits,Glove,100,6,0.9306029579067122
pendigits,w2v,100,6,0.9488054607508533
pendigits,Glove,100,6,0.926052332195677
pendigits,w2v,100,6,0.9544937428896473
pendigits,Glove,100,6,0.919226393629124
pendigits,w2v,100,6,0.9556313993174061
pendigits,Glove,100,6,0.9351535836177475
pendigits,w2v,100,6,0.9647326507394767
pendigits,Glove,100,6,0.919226393629124
pendigits,w2v,100,6,0.9590443686006825
pendigits,Glove,100,6,0.9226393629124005
pendigits,w2v,100,7,0.9625
pendigits,Glove,100,7,0.928409090909091
pendigits,w2v,100,7,0.9545454545454546
pendigits,Glove,100,7,0.925
pendigits,w2v,100,7,0.9670454545454545
pendigits,Glove,100,7,0.9329545454545455
pendigits,w2v,100,7,0.9692832764505119
pendigits,Glove,100,7,0.9374288964732651
pendigits,w2v,100,7,0.9567690557451649
pendigits,Glove,100,7,0.9101251422070534
pendigits,w2v,100,7,0.962457337883959
pendigits,Glove,100,7,0.9306029579067122
pendigits,w2v,100,7,0.9635949943117179
pendigits,Glove,100,7,0.9294653014789533
pendigits,w2v,100,7,0.9533560864618885
pendigits,Glove,100,7,0.9180887372013652
pendigits,w2v,100,7,0.962457337883959
pendigits,Glove,100,7,0.9408418657565415
pendigits,w2v,100,7,0.9726962457337884
pendigits,Glove,100,7,0.926052332195677
pendigits,w2v,100,8,0.9636363636363636
pendigits,Glove,100,8,0.9363636363636364
pendigits,w2v,100,8,0.9556818181818182
pendigits,Glove,100,8,0.9113636363636364
pendigits,w2v,100,8,0.9568181818181818
pendigits,Glove,100,8,0.9306818181818182
pendigits,w2v,100,8,0.9647326507394767
pendigits,Glove,100,8,0.9203640500568828
pendigits,w2v,100,8,0.9579067121729238
pendigits,Glove,100,8,0.9306029579067122
pendigits,w2v,100,8,0.9738339021615472
pendigits,Glove,100,8,0.9431171786120591
pendigits,w2v,100,8,0.962457337883959
pendigits,Glove,100,8,0.9237770193401593
pendigits,w2v,100,8,0.9579067121729238
pendigits,Glove,100,8,0.9180887372013652
pendigits,w2v,100,8,0.9635949943117179
pendigits,Glove,100,8,0.9294653014789533
pendigits,w2v,100,8,0.9635949943117179
pendigits,Glove,100,8,0.9340159271899886
pendigits,w2v,100,9,0.9625
pendigits,Glove,100,9,0.9170454545454545
pendigits,w2v,100,9,0.9568181818181818
pendigits,Glove,100,9,0.9386363636363636
pendigits,w2v,100,9,0.95
pendigits,Glove,100,9,0.9227272727272727
pendigits,w2v,100,9,0.9590443686006825
